0.91;-1.618;0.791;30.4558
0.944;-0.39;-0.568;38.7847
-1.171;-0.83;-1.171;19.0891
-0.486;-1.674;-0.818;44.121
0.848;0.891;-0.136;11.4449
1.972;0.566;0.093;25.1838
-1.775;-1.396;1.255;43.3641
-1.538;-0.744;-1.666;50.824
0.989;-1.382;-0.155;24.6902
-1.999;-1.041;1.187;12.963
-1.612;0.743;1.804;41.1409
-1.677;-0.826;0.135;26.7315
-1.878;-1.215;0.393;33.5969
0.762;-1.504;-1.485;54.2471
-0.199;1.593;1.36;45.992
-1.901;-1.946;0.103;11.8765
-1.015;-1.723;0.984;16.7504
-1.092;0.332;1.944;22.2465
-1.04;-1.919;-1.075;8.59126
-1.702;-0.271;0.451;46.9895
-1.347;0.657;-0.097;35.2967
-1.886;-1.146;-0.6;29.6987
0.903;-1.879;-0.394;26.9181
0.838;-0.545;0.291;37.9828
1.983;-1.306;0.271;30.5304
0.363;0.318;-0.286;43.2195
-1.744;-0.092;-1.829;23.6345
-1.072;-1.356;-1.493;42.3918
1.36;1.746;0.551;51.3182
1.93;0.206;0.841;17.2856
-0.268;-0.177;1.884;22.8942
-0.95;0.203;-1.06;10.3486
1.506;-0.236;-1.215;40.7329
-1.025;-0.891;-0.736;15.6428
1.656;-1.435;1.523;61.7631
1.402;1.409;0.043;40.8883
1.953;-1.841;1.535;34.3406
-0.843;1.171;-0.441;31.3182
1.326;0.93;-0.515;38.3915
-0.907;0.708;1.568;37.1512
1.351;0.877;-1.546;43.3389
-1.028;1.366;-0.81;26.7121
-0.994;-1.443;-0.055;23.0371
1.056;-1.444;0.914;25.4604
-0.896;-1.321;0.411;37.5682
1.992;1.924;0.248;18.7369
-1.258;-0.832;-1.309;33.1862
0.195;1.498;-1.247;40.2604
0.539;1.938;1.613;44.6822
1.386;-1.799;-0.311;43.5059
-0.113;0.586;1.154;27.0068
0.527;-1.344;1.812;46.9948
-1.839;1.308;0.578;42.5088
1.133;1.09;-1.293;21.6625
-1.887;0.904;-1.584;29.7073
-1.966;-0.784;0.276;24.2896
-0.806;-0.601;-1.738;39.3914
-0.044;1.002;-1.243;12.4918
1.065;-1.105;1.561;26.9873
-0.84;-0.519;-1.399;45.5558
-1.107;-1.194;-0.143;15.1733
1.106;0.837;1.238;19.6421
0.793;-0.834;-0.777;22.5345
-1.723;0.191;-0.332;36.1083
0.599;0.406;1.047;38.4856
1.131;-0.549;-0.775;33.3471
-1.888;1.49;-1.924;32.9609
-0.72;-1.879;1.838;26.8028
-1.216;-1.346;-1.835;35.1198
1.385;-0.97;-0.959;21.787
-1.861;0.681;-0.703;35.11
-1.342;-1.84;-0.385;42.9416
1.433;-1.589;-1.751;55.1853
-0.927;-0.146;0.376;23.0917
0.732;-1.701;-1.138;32.4126
-0.368;0.646;-1.311;48.8437
-0.727;0.79;-1.55;42.0189
1.768;0.819;1.339;35.5652
-0.296;1.462;1.515;57.0424
-1.13;1.573;1.622;45.7061
1.241;-0.809;-0.582;37.0472
0.016;-0.963;-1.896;6.90204
-0.041;1.433;-1.595;42.3269
-0.459;1.337;-1.977;40.8792
0.479;-1.474;0.865;46.3172
-1.848;-0.688;-1.11;25.4375
0.823;-1.804;0.068;17.0795
1.134;-1.873;-1.153;16.7574
-1.592;-0.721;-1.749;46.3635
1.459;-0.973;-0.204;30.0804
1.377;-0.93;-1.076;23.1485
-1.761;0.382;-0.088;31.4294
-1.912;0.638;0.651;38.2741
0.712;-1.741;-1.923;31.3138
1.295;0.023;1.105;17.8912
0.286;0.566;1.029;33.0217
-0.187;0.172;-1.743;24.9794
-0.054;-0.398;1.612;38.9701
0.349;0.064;0.097;18.5604
1.364;0.232;-0.625;44.8133
1.346;0.161;-0.559;41.8384
-1.207;1.845;0.612;34.57
0.72;1.656;1.547;52.6636
-0.068;-1.514;-0.332;38.1946
-0.535;-1.974;-1.706;39.7152
-1.543;1.934;-1.375;45.5677
1.124;0.024;0.501;24.5129
0.797;-1.284;0.685;35.9343
1.533;-1.323;1.638;57.4674
0.05;1.574;-0.652;38.1087
0.281;-0.495;-0.994;33.2497
-1.596;-0.29;-1.313;48.9333
1.278;-1.78;0.119;27.3597
-1.784;-1.137;1.532;37.9826
0.255;-1.115;1.232;24.5105
1.189;1.427;-1.003;29.6847
0.444;0.687;-0.398;52.0864
1.067;-0.984;1.573;24.4711
-0.799;-0.092;-1.365;27.7176
-0.268;-1.711;0.572;45.8751
-1.663;-1.228;1.957;32.2864
-0.638;-1.263;1.606;49.7308
1.903;0.712;0.461;38.2076
0.767;0.891;-1.921;17.4681
1.369;-1.149;1.294;38.4693
-0.221;1.04;0.854;14.2826
0.72;-1.773;-1.692;40.5226
0.719;-0.088;-0.315;28.021
0.197;1.102;1.638;29.1223
0.023;0.804;-1.489;29.6162
1.447;1.928;1.08;28.6709
-1.793;1.748;-0.632;40.8797
-0.383;0.718;-0.179;35.7942
1.965;0.139;-0.25;17.7614
-1.724;-0.121;1.524;39.5758
1.787;1.484;-0.169;38.1973
0.337;0.1;-0.108;19.4586
1.948;0.782;-0.855;17.5401
0.974;0.237;-0.842;15.5671
1.469;0.118;-1.81;34.2025
-1.71;0.462;1.263;47.7518
-1.219;1.236;1.243;31.305
-1.393;-0.532;1.847;47.533
0.101;-0.962;-1.932;7.79781
0.255;1.385;-1.253;41.557
1.767;0.135;1.036;16.7893
0.32;-1.113;-1.925;22.8109
-0.968;-0.409;-1.29;33.8662
0.706;0.263;-0.211;31.7316
-0.083;1.281;0.093;16.5805
-1.578;0.017;-1.54;43.4277
-1.862;-1.263;0.162;24.1821
1.277;0.496;-1.891;39.3928
1.75;1.21;-1.709;37.5081
-0.02;0.55;0.563;39.436
-0.785;-1.369;0.807;34.2544
-0.871;-0.226;-1.229;22.6111
0.86;1.173;-1.223;20.8972
-0.142;-0.79;-0.888;15.0446
-0.69;-1.332;1.516;53.1066
1.614;1.108;0.496;43.8334
-1.208;-1.431;-0.965;31.1455
1.878;0.865;-1.125;14.6535
0.839;0.295;0.591;37.0345
-0.62;0.159;-1.153;27.8932
-1.3;0.781;-0.96;24.6904
-1.743;0.815;-1.677;37.4104
1.048;0.651;-1.505;40.0605
-1.943;-0.048;0.732;16.5278
0.896;-0.153;1.865;14.0271
0.468;0.658;-0.985;36.9291
-0.79;-0.021;0.091;9.8234
-0.542;0.984;-1.691;37.4486
-0.415;1.206;0.168;32.6055
-1.101;1.277;0.683;31.0312
-0.943;0.381;0.94;20.5873
0.598;-1.082;1.344;38.365
0.52;1.117;-0.99;25.0217
-0.142;-1.866;0.189;16.8612
-0.732;-0.658;-0.799;35.1693
-0.12;1.213;0.588;30.7479
0.263;0.307;1.352;42.2916
0.207;-1.134;-0.145;15.8916
0.762;1.894;-0.918;17.6926
0.181;-1.062;-1.717;22.7157
1.545;-0.504;1.906;47.5677
-0.592;-0.24;1.206;36.8804
-0.538;0.54;-1.832;48.4121
0.031;0.293;0.528;33.0694
-1.045;0.697;-1.378;34.3457
1.582;0.467;-1.933;45.818
1.749;0.508;-0.845;38.4605
1.049;-0.49;-0.091;23.3898
0.822;-0.392;0.552;44.0185
1.345;-1.82;1.218;35.9709
1.862;1.271;-1.348;37.5204
0.851;-0.662;-0.704;33.8314
-1.986;-1.931;0.779;17.4316
1.421;-1.08;-1.759;35.7446
1.865;1.643;0.964;26.9765
0.519;0.774;-0.026;29.4288
1.024;1.616;1.271;34.164
-1.748;-0.546;-0.926;34.9836
-0.549;-0.492;0.109;42.3275
-1.084;0.875;1.919;11.1803
-1.928;-0.765;1.139;19.2421
0.381;-0.003;-0.332;32.517
1.856;0.723;1.856;26.7433
1.85;-0.005;0.028;7.70475
-1.311;-1.494;-1.899;43.2364
-0.499;1.003;-0.978;22.3085
-0.797;1.501;1.647;48.7196
-1.913;-0.244;-0.379;32.1896
-0.656;-0.586;-0.801;42.4095
1.125;0.864;-0.132;11.6393
-1.269;1.415;0.012;33.4395
-0.415;-0.47;0.295;51.7004
-0.269;1.682;-0.163;33.0646
0.147;-0.963;0.718;17.7013
0.03;0.56;0.297;32.788
0.708;0.786;-1.058;23.2608
1.511;-1.387;0.413;60.48
0.54;1.863;0.927;28.8228
0.283;1.262;0.914;26.7448
-1.859;1.804;-0.962;18.2655
-0.328;0.137;1.455;40.035
-1.054;-1.143;0.963;7.95597
0.818;-1.379;1.224;35.5453
-1.481;-0.631;1.639;58.4287
-1.86;1.114;1.597;31.5338
-1.391;1.321;1.845;43.5227
-0.121;0.58;1.76;34.3373
1.669;-0.067;1.162;24.6341
-0.654;1.473;0.876;41.7786
-0.4;0.01;1.758;30.8581
-1.432;0.457;1.563;62.6675
0.817;-0.673;-1.066;23.6694
-1.705;-1.805;1.812;35.0531
1.893;-0.477;0.457;45.7289
0.875;-1.256;-1.881;21.8546
0.676;0.128;1.768;30.0179
-0.982;0.037;0.445;20.9054
-0.887;1.085;0.07;6.72958
-0.149;1.903;-0.713;22.3278
-1.354;-1.335;1.905;40.1435
-0.383;0.579;0.123;39.5483
-1.714;0.787;0.284;35.6967
0.965;-1.651;-1.921;24.6218
-1.321;-1.192;-1.655;42.2762
-1.109;-0.175;-0.277;20.7406
0.621;0.453;-0.684;51.9014
-1.618;-0.516;-1.837;48.3852
-1.474;0.955;-1.452;45.0056
1.192;-1.568;0.975;30.4902
-0.076;-1.442;-0.285;34.8097
0.951;0.923;-0.448;23.0459
-0.654;-0.178;1.587;42.8223
1.574;-1.356;-1.306;54.5853
-0.529;1.095;1.784;34.1051
-1.339;-0.4;-1.654;53.7566
-0.393;-0.846;0.206;30.3343
-1.474;1.684;1.84;46.9318
1.205;0.907;0.903;13.7599
1.29;-0.562;0.616;51.5565
