0.965;1.265;1.569;35.25
0.805;-1.65;0.651;42.1117
-1.796;-1.058;0.614;30.071
1.301;-0.189;-0.069;22.0685
-0.007;0.035;0.683;14.8048
1.808;1.72;1.642;43.51
0.579;1.308;-1.29;48.5544
-0.506;0.364;-1.49;59.1477
-0.904;-1.223;1.643;31.3166
-0.824;0.999;-0.715;19.886
0.636;-0.381;1.256;46.4025
1.564;1.673;1.62;59.0129
0.302;1.99;0.7;30.8606
-1.619;1.165;-0.541;46.1832
-1.038;-0.185;-1.966;11.5163
1.601;-1.68;-0.482;57.8649
-1.998;0.752;-1.318;30.3135
1.757;-0.832;1.54;40.4698
-1.471;1.884;-1.597;48.8383
0.379;-1.891;1.863;30.1735
-0.089;0.544;0.892;24.4584
-1.311;0.114;-0.113;20.3579
-0.998;0.265;-1.446;33.5289
1.497;1.009;-0.26;33.9688
-0.106;0.97;0.082;4.57127
-1.701;-0.654;1.514;54.2777
-0.331;-0.466;-1.113;38.6271
0.097;-1.458;-1.08;25.9928
1.226;0.799;0.545;37.5088
-0.147;1.028;-1.765;17.3776
0.246;-1.006;0.354;27.033
-1.223;1.072;0.676;26.9033
-1.235;1.361;-1.797;39.1778
0.524;-1.892;0.526;46.0997
-0.732;-1.359;-0.343;45.4711
-1.004;-1.65;-1.025;20.7853
-0.19;-0.442;-0.126;28.8829
0.615;0.289;1.831;38.8689
-0.41;1.926;-0.162;28.1569
-0.161;-1.711;0.97;21.1924
0.899;-1.856;0.702;23.4845
0.818;0.544;0.906;28.9565
-0.321;-0.811;-1.888;27.2759
1.931;-0.972;0.262;16.575
-0.901;-1.301;-0.131;20.745
-1.129;-1.01;-0.184;11.4281
-0.116;1.98;1.672;24.0559
-0.515;-0.898;0.913;25.3024
0.871;1.224;-0.565;33.2361
-1.858;-1.982;1.804;21.0937
-0.101;0.249;1.928;16.6794
1.332;0.764;-1.107;29.8082
1.225;-0.487;1.778;41.5512
0.763;-0.493;0.966;31.1601
-0.594;1.886;1.728;39.0372
-0.391;-1.309;1.907;38.53
-0.819;-1.939;-1.324;27.192
1.528;-1.522;1.782;55.58
-1.455;1.812;1.441;52.6027
-0.563;1.092;0.248;32.2967
1.152;-0.499;-0.697;39.5549
1.637;0.475;-1.091;42.0815
-0.871;1.326;1.509;42.4827
-0.241;0.689;-0.674;38.7573
-1.715;-0.12;-1.327;34.2598
1.117;-1.743;-1.184;24.6808
-1.826;1.391;1.198;36.6442
-1.748;1.359;1.15;36.7984
1.371;1.211;-0.347;43.656
0.857;-0.906;1.982;11.0137
-1.318;-0.995;-1.313;32.4556
0.012;-1.315;-1.997;19.719
-1.116;0.036;-0.1;5.9619
1.53;1.34;1.236;49.9668
-1.245;0.039;-1;12.5362
-0.487;0.804;-1.783;38.6425
-0.681;-0.312;1.015;29.6344
1.426;-1.543;-1.203;51.5268
-0.027;0.147;-0.905;6.68482
-1.038;-1.569;0.519;43.0959
1.072;-1.277;0.501;35.725
0.948;1.671;0.687;33.3102
1.251;-0.083;-0.053;13.5162
-1.935;-0.946;-1.765;18.2058
1.495;1.807;0.88;35.4747
-0.548;1.883;1.827;34.6636
1.648;-0.467;-0.39;56.5561
-0.743;-1.066;1.508;35.2371
-0.873;0.92;-0.803;13.2397
-0.863;1.225;0.804;21.4809
-1.622;-0.569;1.366;57.7587
-1.821;1.02;-1.307;25.3343
0.447;-1.921;-0.764;34.2527
0.57;-1.864;0.395;44.3394
1.975;-1.288;0.348;33.9445
-0.694;-1.311;-0.952;30.744
1.15;-0.404;-0.003;23.845
-0.05;0.195;-1.638;26.2962
1.442;-0.402;-0.946;41.2127
0.5;1.888;0.815;32.8829
-1.829;-1.063;0.78;19.2207
-0.544;-1.584;0.455;60.8745
1.047;0.632;-0.271;30.0709
-1.756;-1.338;0.386;47.4401
-0.556;1.852;-1.314;42.7877
-1.223;-0.428;1.835;37.2614
1.598;-1.232;0.233;40.0944
0.253;1.746;-1.866;30.3741
1.432;1.044;-1.692;39.0483
1.047;0.071;1.003;3.52058
-1.227;-0.346;1.172;32.5244
-0.167;0.717;1.85;25.1634
-0.889;-1.225;1.104;16.3406
-1.994;-1.404;-0.027;24.334
1.81;-0.05;1.541;32.1315
0.842;-1.845;1.095;15.9564
0.744;0.699;1.582;45.7735
1.95;-1.755;0.35;33.0582
-1.033;-1.172;0.515;28.1687
1.615;0.323;-1.56;56.3726
-1.077;1.315;1.989;21.9883
-0.563;1.532;1.163;47.8437
-0.01;0.797;1.089;10.4538
0.251;1.58;1.062;33.2624
-1.344;0.332;-0.785;40.8474
1.541;-1.451;0.894;46.6162
0.456;-1.431;-0.802;48.3846
-0.99;1.338;1.625;37.7535
0.28;0.023;0.373;29.1778
0.856;-1.462;-1.645;45.243
-0.696;-1.017;-0.128;17.9837
-1.627;0.312;1.26;45.7394
-1.541;0.409;0.495;60.8615
-0.59;1.671;0.347;52.1907
1.974;-1.103;-0.883;10.6308
0.351;0.741;-1.169;33.6601
-0.662;-0.576;-1.702;50.7704
-0.281;1.408;-1.688;49.0193
1.353;0.521;0.651;54.2951
-1.168;0.852;1.283;24.8885
-1.641;-0.952;0.091;21.9751
0.35;-0.368;-0.231;41.7515
-0.075;1.995;0.921;7.1356
1.481;1.311;-1.504;59.8394
-1.375;-0.353;-0.972;36.2147
-0.386;0.787;1.799;36.213
-1.026;1.493;-1.074;25.6203
-1.8;-0.66;0.074;27.0108
1.909;1.652;-0.092;25.3729
0.759;-1.113;-1.616;33.7369
1.627;0.787;1.2;36.2941
0.213;0.547;0.373;44.7286
1.825;-1.785;-0.348;35.6923
-1.869;0.255;-1.436;38.3372
-1.617;-0.209;-1.064;29.4579
-0.146;-1.714;1.397;39.0521
-1.925;0.716;0.288;29.8762
0.286;-0.153;-0.658;32.5205
-1.661;1.241;0.836;34.5934
-1.648;-0.461;-1.078;40.9479
1.426;-1.055;-1.133;27.2529
-0.941;1.119;-0.124;8.38439
0.329;-1.422;-1.635;55.002
-1.226;-0.274;1.163;27.7325
-1.837;-0.655;1.606;44.6684
1.192;0.338;-0.975;24.2965
0.237;-0.258;0.683;34.3622
0.342;0.083;1.97;20.9751
1.087;-0.375;-0.534;39.9083
-1.86;-0.841;1.698;28.4741
-0.195;-1.014;-1.003;8.72529
-1.335;-1.853;-1.368;42.9017
1.771;0.795;-1.42;40.4424
-0.577;-0.693;-0.369;50.1065
1.019;-0.868;-1.122;9.16543
-1.286;-0.563;-0.942;34.9843
0.249;1.104;-1.223;23.0855
-0.542;1.452;-1.812;51.0901
-1.216;1.466;-1.923;36.126
-0.59;1.831;-1.765;39.4456
-1.323;0.947;1.29;31.7751
0.928;0.473;-1.488;44.133
0.148;-1.412;-1.124;28.6946
-1.533;0.237;0.291;44.0085
-1.773;0.858;-1.422;37.0077
-1.844;0.233;1.829;25.4026
1.355;1.909;0.531;43.2928
-1.613;-0.327;0.36;51.4477
-1.017;0.504;1.839;29.4189
1.853;0.233;0.177;21.9962
-1.886;0.767;-1.978;19.5445
1.163;1.604;1.811;36.2072
0.709;-1.888;1.261;31.2712
1.014;0.986;1.123;6.17949
-0.741;-1.273;-1.924;28.9953
1.343;1.788;1.669;45.8101
-0.806;-1.413;1.865;34.6077
-1.574;0.266;0.289;44.9998
-1.13;1.88;0.546;30.5595
-1.728;-0.281;0.675;41.3739
-0.117;-1.938;1.477;29.1786
-0.177;0.658;1.841;29.4787
-0.624;-1.301;0.544;52.2634
0.672;-0.553;-1.153;40.5202
-0.979;-0.731;-0.601;31.185
-1.262;-0.368;0.166;34.226
-0.255;1.647;-1.51;51.3814
0.388;-0.273;-0.248;39.2254
1.285;-1.116;-0.585;36.5683
1.691;-0.057;-0.019;17.1915
0.688;-1.132;1.643;37.7266
-1.52;-0.587;-1.964;45.2309
0.417;1.519;-0.967;42.2301
0.049;0.5;0.823;26.9724
0.378;-0.898;-0.035;20.3788
-1.393;-0.872;0.492;43.8176
0.278;1.686;0.647;45.0317
1.84;0.754;-0.632;35.4973
-1.276;1.191;-0.437;40.468
-0.478;0.069;1.08;23.4663
1.34;-1.146;-0.268;33.5883
-0.167;-1.263;0.577;36.6424
-1.636;-1.419;-1.573;61.4293
1.163;0.484;0.012;26.3667
-1.688;-0.754;-1.635;46.2507
-0.965;-0.366;0.651;34.2168
1.015;0.317;1.686;32.0179
-0.775;-0.359;1.618;45.4839
-0.087;-0.369;0.432;37.6882
-1.024;-1.402;0.516;41.5068
-1.305;1.111;0.971;19.7682
0.853;-1.608;-0.871;28.9361
-1.787;1.543;-0.894;35.8439
1.946;-1.816;0.782;22.2402
0.668;-1.564;1.7;53.0021
-0.723;-1.175;-0.482;39.2202
-0.556;-0.193;1.58;47.4878
1.774;-0.327;0.149;30.4969
-0.259;-1.411;-1.274;44.2253
0.32;-1.316;-0.966;31.2816
1.565;-1.774;1.798;43.534
-0.607;-0.101;1.44;41.5208
0.007;1.245;1.263;23.6567
-0.309;-1.105;1.163;23.1921
-1.52;1.12;-0.153;30.4953
1.794;1.296;-1.86;32.1041
-1.115;-0.336;0.875;22.694
-0.941;-0.098;-0.954;4.73588
0.805;0.947;-0.164;13.5893
1.207;-1.677;-0.987;27.0352
1.872;-0.547;0.856;30.9883
0.436;-1.942;-1.155;29.5337
1.555;0.048;0.167;27.3265
0.364;1.527;-1.547;60.8469
-1.911;-1.423;1.244;37.223
-1.112;1.005;0.556;24.3236
0.02;-0.894;-1.222;12.7587
-1.8;-0.224;1.361;36.8485
0.854;1.55;1.635;45.8494
1.531;1.757;-1.526;56.9978
-0.105;0.324;0.34;32.1721
0.785;-1.921;1.745;26.691
1.562;0.467;1.437;62.9862
-0.851;1.952;-1.17;15.6087
-0.603;-0.083;1.691;36.16
1.843;-0.302;1.84;29.2082
0.92;-0.179;-1.832;16.2298
1.641;0.143;0.862;27.0836
0.057;1.631;0.027;20.2417
1.324;0.859;0.628;37.9799
-0.791;-0.067;1.466;30.8774
0.837;0.526;-1.793;36.1918
0.058;-1.358;1.502;41.0364
1.036;-0.128;0.415;23.1875
-0.229;0.683;-0.286;35.6143
0.986;0.107;-0.839;8.59721
1.435;0.158;0.621;43.43
-1.622;-1.212;0.023;29.0427
1.261;0.235;-1.537;43.4882
1.063;0.342;0.874;21.2215
-0.074;-1.912;0.071;7.19656
1.209;-1.34;-1.358;44.1889
-0.407;1.358;1.297;51.2201
1.503;-1.984;-1.362;44.5696
-1.212;-1.746;-0.48;42.5553
-1.876;0.532;1.221;36.1644
1.922;0.812;1.344;29.1078
-0.933;-0.298;1.485;36.9636
-1.088;-1.579;-0.645;40.5053
0.678;1.339;0.815;38.6216
0.974;0.4;1.498;41.5752
-1.123;-0.672;0.933;21.004
-0.835;1.33;-1.973;26.2295
1.575;-0.948;0.288;35.2663
-0.891;-0.092;0.945;6.16625
-1.887;0.886;1.816;18.4884
0.357;-0.233;-1.945;29.7177
-0.685;0.679;-1.009;30.2504
1.243;1.021;-1.516;34.4825
-1.109;-1.245;-0.137;18.2212
-0.141;0.319;0.588;36.8525
-0.508;0.689;-1.38;53.6538
-1.861;1.353;1.805;34.7714
0.46;-0.963;-1.648;39.7888
-0.972;-1.155;1.432;27.964
-1.677;1.167;-0.126;26.6093
-0.186;-1.417;-1.861;33.8403
1.654;-0.861;0.342;38.3081
1.53;0.162;1.348;44.5311
-0.67;0.968;-1.696;32.6095
0.426;0.007;-1.967;23.2129
-1.023;1.176;-1.328;24.5205
1.825;0.525;-0.927;30.8361
-1.043;-0.836;1.097;10.009
-0.378;-0.652;-1.393;53.3112
-1.858;-0.193;1.605;34.1847
0.646;-0.777;-1.193;33.3299
-1.358;-0.416;0.266;48.0077
-0.323;-1.73;-1.952;33.0398
0.475;-0.552;-0.315;53.9489
-0.795;0.19;-0.486;34.3945
0.637;0.7;1.692;46.9313
0.217;1.692;1.684;41.2804
-0.617;1.338;1.85;42.3847
-0.27;0.273;-1.426;43.8128
-1.32;-1.306;-1.27;44.0185
1.698;0.321;0.638;47.3878
-1.719;-0.142;0.976;19.6998
-1.926;-0.355;-0.418;39.9027
-0.142;-1.248;0.868;19.1752
0.159;-1.715;-0.911;22.0899
0.427;-0.197;-0.639;42.7495
-1.701;1.335;0.215;40.6612
-1.074;-0.976;-1.82;12.3357
0.013;1.143;0.055;5.7063
-1.94;-1.057;-1.37;24.94
-1.662;-0.182;-0.79;32.0406
1.583;-0.768;1.439;51.983
1.214;0.889;-0.557;32.0322
-1.355;1.869;-1.894;30.3831
0.228;-1.757;0.962;22.5306
-1.278;0.662;0.016;29.1243
-0.748;0.796;-1.896;24.1235
1.051;1.467;-1.552;45.4312
1.055;-1.286;1.123;19.7025
-1.972;0.756;1.729;28.5429
0.799;-0.827;-0.663;29.2782
0.966;1.855;1.816;17.7412
1.65;1.827;1.22;36.9014
-0.779;1.042;-1.989;14.2067
1.267;1.631;0.659;47.9766
0.545;1.289;0.589;52.8112
1.946;1.077;1.39;26.3019
0.405;0.218;0.72;38.8775
1.293;-1.975;-0.568;37.7883
-0.094;1.795;-1.758;24.7231
0.047;0.826;1.238;17.3009
0.445;1.477;-1.914;46.7723
-0.216;-1.245;-0.355;35.4176
-1.925;-0.596;-1.331;40.0302
-0.865;-0.393;0.376;39.3702
-1.176;-1.707;1.381;41.7217
-0.869;-1.899;-1.817;18.7237
-0.382;-1.007;0.66;34.3386
0.809;0.958;1.268;21.0321
-0.414;-0.205;1.796;36.3742
-1.898;0.832;-1.487;33.5295
0.093;-1.619;-0.489;41.8368
-1.315;1.745;-0.21;36.617
0.376;-1.43;0.784;46.8445
-0.611;0.393;-1.566;57.6214
-0.815;-1.565;-1.379;47.4677
1.746;-1.063;0.737;26.5621
-0.062;0.291;-1.538;35.4672
-0.828;-0.351;-0.819;28.5002
-0.116;0.761;-1.246;23.7438
0.232;-0.92;1.219;20.5591
-1.841;-0.733;0.083;20.9177
-0.629;-0.871;0.408;39.696
-1.903;-1.16;0.576;30.6224
0.607;-1.174;1.055;26.6791
-1.521;-0.829;-0.687;42.4792
0.092;-1.498;-0.302;37.177
1.059;-1.086;-1.827;13.0913
-0.52;-0.91;-1.553;44.4388
1.701;1.934;-1.181;27.7056
-1.372;-0.687;0.047;33.5818
1.269;0.499;-1.643;51.9775
-0.212;-0.22;0.377;33.156
-1.01;-0.992;-0.82;8.45113
1.775;1.186;-1.69;35.6165
